metric_type,metric_name,eval_type,data_task,model,eval_regime,fold,n_folds,fold_list,n_samples,n_unique_y_true,n_unique_y_pred,y_true_single,y_pred_single,y_true_distribution,y_pred_distribution,extra_classes_in_y_pred,score
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,seen_subject_unseen_item,3,1,[3],810,2,1,False,True,"{1: 659, 0: 151}",{1: 810},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,seen_subject_unseen_item,4,1,[4],918,2,2,False,False,"{1: 697, 0: 221}","{1: 835, 0: 83}",,0.5566714490674318
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,seen_subject_unseen_item,5,1,[5],702,2,1,False,True,"{1: 579, 0: 123}",{1: 702},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,seen_subject_unseen_item,6,1,[6],810,2,1,False,True,"{1: 646, 0: 164}",{1: 810},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,seen_subject_unseen_item,7,1,[7],702,2,1,False,True,"{1: 549, 0: 153}",{1: 702},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,seen_subject_unseen_item,8,1,[8],863,2,2,False,False,"{1: 655, 0: 208}","{1: 834, 0: 29}",,0.5095346447445684
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,seen_subject_unseen_item,9,1,[9],1080,2,1,False,True,"{1: 936, 0: 144}",{1: 1080},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,0,1,[0],851,2,2,False,False,"{1: 713, 0: 138}","{1: 819, 0: 32}",,0.5337774661056569
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,1,1,[1],864,2,1,False,True,"{1: 699, 0: 165}",{1: 864},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,2,1,[2],882,2,2,False,False,"{1: 716, 0: 166}","{1: 831, 0: 51}",,0.553434408023154
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,3,1,[3],882,2,1,False,True,"{1: 722, 0: 160}",{1: 882},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,4,1,[4],870,2,2,False,False,"{1: 700, 0: 170}","{1: 820, 0: 50}",,0.5593277310924369
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,5,1,[5],893,2,1,False,True,"{1: 725, 0: 168}",{1: 893},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,6,1,[6],882,2,1,False,True,"{1: 702, 0: 180}",{1: 882},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,7,1,[7],894,2,2,False,False,"{1: 715, 0: 179}","{1: 767, 0: 127}",,0.5962964409891784
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,8,1,[8],876,2,2,False,False,"{1: 706, 0: 170}","{1: 723, 0: 153}",,0.6471004832527911
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,9,1,[9],852,2,1,False,True,"{1: 712, 0: 140}",{1: 852},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,0,1,[0],120,2,1,False,True,"{1: 93, 0: 27}",{1: 120},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,1,1,[1],108,2,1,False,True,"{1: 94, 0: 14}",{1: 108},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,2,1,[2],90,2,1,False,True,"{1: 72, 0: 18}",{1: 90},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,3,1,[3],90,2,1,False,True,"{1: 75, 0: 15}",{1: 90},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,4,1,[4],102,2,2,False,False,"{1: 78, 0: 24}","{1: 91, 0: 11}",,0.5657051282051282
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,5,1,[5],78,2,1,False,True,"{1: 58, 0: 20}",{1: 78},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,6,1,[6],90,2,1,False,True,"{1: 71, 0: 19}",{1: 90},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,7,1,[7],78,2,1,False,True,"{1: 59, 0: 19}",{1: 78},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,8,1,[8],96,2,2,False,False,"{1: 78, 0: 18}","{1: 89, 0: 7}",,0.5576923076923077
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,9,1,[9],120,2,1,False,True,"{1: 102, 0: 18}",{1: 120},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,all,0,1,[0],2051,2,2,False,False,"{1: 1719, 0: 332}","{1: 2019, 0: 32}",,0.5140518443757578
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,all,1,1,[1],1943,2,1,False,True,"{1: 1601, 0: 342}",{1: 1943},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,all,2,1,[2],1782,2,2,False,False,"{1: 1456, 0: 326}","{1: 1724, 0: 58}",,0.527011140699791
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,all,3,1,[3],1782,2,1,False,True,"{1: 1456, 0: 326}",{1: 1782},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,all,4,1,[4],1890,2,2,False,False,"{1: 1475, 0: 415}","{1: 1746, 0: 144}",,0.5592526036348785
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,all,5,1,[5],1673,2,1,False,True,"{1: 1362, 0: 311}",{1: 1673},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,all,6,1,[6],1782,2,1,False,True,"{1: 1419, 0: 363}",{1: 1782},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,all,7,1,[7],1674,2,2,False,False,"{1: 1323, 0: 351}","{1: 1547, 0: 127}",,0.547531833246119
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,all,8,1,[8],1835,2,2,False,False,"{1: 1439, 0: 396}","{1: 1646, 0: 189}",,0.5679668470669166
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,all,9,1,[9],2052,2,1,False,True,"{1: 1750, 0: 302}",{1: 2052},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,seen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8746,2,2,False,False,"{1: 7110, 0: 1636}","{1: 8627, 0: 119}",,0.5104288529190265
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_seen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8746,2,2,False,False,"{1: 7110, 0: 1636}","{1: 8333, 0: 413}",,0.5408825339839545
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeFixation,unseen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",972,2,2,False,False,"{1: 780, 0: 192}","{1: 954, 0: 18}",,0.514423076923077
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,0,1,[0],960,2,2,False,False,"{1: 828, 0: 132}","{1: 898, 0: 62}",,0.5460035133948178
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,1,1,[1],960,2,1,False,True,"{1: 807, 0: 153}",{1: 960},,0.5
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,2,1,[2],863,2,2,False,False,"{1: 724, 0: 139}","{1: 782, 0: 81}",,0.5426785643308558
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,3,1,[3],720,2,2,False,False,"{1: 592, 0: 128}","{1: 584, 0: 136}",,0.5514146959459459
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,4,1,[4],720,2,2,False,False,"{1: 583, 0: 137}","{1: 611, 0: 109}",,0.4876488337444129
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,5,1,[5],816,2,2,False,False,"{1: 618, 0: 198}","{1: 749, 0: 67}",,0.4991419044817103
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,6,1,[6],624,2,2,False,False,"{1: 516, 0: 108}","{1: 576, 0: 48}",,0.5038759689922481
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,7,1,[7],720,2,2,False,False,"{1: 579, 0: 141}","{1: 576, 0: 144}",,0.5299856686142652
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,8,1,[8],624,2,2,False,False,"{1: 489, 0: 135}","{1: 520, 0: 104}",,0.5401726880254487
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,9,1,[9],767,2,1,False,True,"{1: 583, 0: 184}",{1: 767},,0.5
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,0,1,[0],732,2,2,False,False,"{1: 607, 0: 125}","{1: 531, 0: 201}",,0.6431499176276771
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,1,1,[1],743,2,2,False,False,"{1: 620, 0: 123}","{1: 732, 0: 11}",,0.5106150013113034
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,2,1,[2],774,2,2,False,False,"{1: 632, 0: 142}","{1: 623, 0: 151}",,0.6478984667498663
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,3,1,[3],792,2,2,False,False,"{1: 641, 0: 151}","{1: 543, 0: 249}",,0.6330753892407353
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,4,1,[4],780,2,2,False,False,"{1: 643, 0: 137}","{1: 636, 0: 144}",,0.6315230840835045
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,5,1,[5],792,2,2,False,False,"{1: 634, 0: 158}","{1: 716, 0: 76}",,0.5388931038613585
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,6,1,[6],803,2,2,False,False,"{1: 649, 0: 154}","{1: 656, 0: 147}",,0.5715386308606647
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,7,1,[7],804,2,2,False,False,"{1: 636, 0: 168}","{1: 669, 0: 135}",,0.5970350404312669
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,8,1,[8],798,2,2,False,False,"{1: 650, 0: 148}","{1: 651, 0: 147}",,0.6523700623700623
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,9,1,[9],756,2,2,False,False,"{1: 604, 0: 152}","{1: 568, 0: 188}",,0.6284637504356919
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,0,1,[0],120,2,2,False,False,"{1: 102, 0: 18}","{1: 111, 0: 9}",,0.5866013071895424
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,1,1,[1],120,2,1,False,True,"{1: 93, 0: 27}",{1: 120},,0.5
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,2,1,[2],108,2,2,False,False,"{1: 94, 0: 14}","{1: 100, 0: 8}",,0.4574468085106383
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,3,1,[3],90,2,2,False,False,"{1: 72, 0: 18}","{1: 72, 0: 18}",,0.47916666666666663
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,4,1,[4],90,2,2,False,False,"{1: 75, 0: 15}","{1: 78, 0: 12}",,0.5
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,5,1,[5],102,2,2,False,False,"{1: 78, 0: 24}","{1: 91, 0: 11}",,0.5112179487179487
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,6,1,[6],78,2,2,False,False,"{1: 58, 0: 20}","{1: 72, 0: 6}",,0.5155172413793103
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,7,1,[7],90,2,2,False,False,"{1: 71, 0: 19}","{1: 74, 0: 16}",,0.5541141586360266
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,8,1,[8],78,2,2,False,False,"{1: 59, 0: 19}","{1: 66, 0: 12}",,0.5026761819803747
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,9,1,[9],96,2,1,False,True,"{1: 78, 0: 18}",{1: 96},,0.5
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,all,0,1,[0],1812,2,2,False,False,"{1: 1537, 0: 275}","{1: 1540, 0: 272}",,0.597999645117407
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,all,1,1,[1],1823,2,2,False,False,"{1: 1520, 0: 303}","{1: 1812, 0: 11}",,0.5042980284870592
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,all,2,1,[2],1745,2,2,False,False,"{1: 1450, 0: 295}","{1: 1505, 0: 240}",,0.5906195207481005
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,all,3,1,[3],1602,2,2,False,False,"{1: 1305, 0: 297}","{1: 1199, 0: 403}",,0.5894577963543481
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,all,4,1,[4],1590,2,2,False,False,"{1: 1301, 0: 289}","{1: 1325, 0: 265}",,0.5567370322004102
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,all,5,1,[5],1710,2,2,False,False,"{1: 1330, 0: 380}","{1: 1556, 0: 154}",,0.5165413533834586
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,all,6,1,[6],1505,2,2,False,False,"{1: 1223, 0: 282}","{1: 1304, 0: 201}",,0.5421922026408726
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,all,7,1,[7],1614,2,2,False,False,"{1: 1286, 0: 328}","{1: 1319, 0: 295}",,0.5651433827713083
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,all,8,1,[8],1500,2,2,False,False,"{1: 1198, 0: 302}","{1: 1237, 0: 263}",,0.5933868810047651
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,all,9,1,[9],1619,2,2,False,False,"{1: 1265, 0: 354}","{1: 1431, 0: 188}",,0.5504220539961144
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",7774,2,2,False,False,"{1: 6319, 0: 1455}","{1: 7023, 0: 751}",,0.5192110848806496
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",7774,2,2,False,False,"{1: 6316, 0: 1458}","{1: 6325, 0: 1449}",,0.6060493914034599
Discriminative,balanced_accuracy,val,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",972,2,2,False,False,"{1: 780, 0: 192}","{1: 880, 0: 92}",,0.5124198717948718
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,0,1,[0],1080,2,2,False,False,"{1: 913, 0: 167}","{1: 979, 0: 101}",,0.4907293846042854
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,1,1,[1],971,2,2,False,False,"{1: 808, 0: 163}","{1: 953, 0: 18}",,0.5036065723136731
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,2,1,[2],810,2,2,False,False,"{1: 668, 0: 142}","{1: 768, 0: 42}",,0.528337690815552
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,3,1,[3],810,2,2,False,False,"{1: 659, 0: 151}","{1: 764, 0: 46}",,0.5017284868705343
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,4,1,[4],918,2,2,False,False,"{1: 697, 0: 221}","{1: 829, 0: 89}",,0.5285288599492329
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,5,1,[5],702,2,2,False,False,"{1: 579, 0: 123}","{1: 693, 0: 9}",,0.5070137748009604
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,6,1,[6],810,2,2,False,False,"{1: 646, 0: 164}","{1: 688, 0: 122}",,0.5546609529562787
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,7,1,[7],702,2,2,False,False,"{1: 549, 0: 153}","{1: 701, 0: 1}",,0.4990892531876138
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,8,1,[8],863,2,2,False,False,"{1: 655, 0: 208}","{1: 700, 0: 163}",,0.5149295361127422
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,9,1,[9],1080,2,2,False,False,"{1: 936, 0: 144}","{1: 1038, 0: 42}",,0.5176282051282052
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,0,1,[0],851,2,2,False,False,"{1: 713, 0: 138}","{1: 666, 0: 185}",,0.6773024777933614
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,1,1,[1],864,2,2,False,False,"{1: 699, 0: 165}","{1: 857, 0: 7}",,0.5024840681493042
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,2,1,[2],882,2,2,False,False,"{1: 716, 0: 166}","{1: 727, 0: 155}",,0.6069613650131251
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,3,1,[3],882,2,2,False,False,"{1: 722, 0: 160}","{1: 627, 0: 255}",,0.6173563019390582
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,4,1,[4],870,2,2,False,False,"{1: 700, 0: 170}","{1: 724, 0: 146}",,0.5894537815126051
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,5,1,[5],893,2,2,False,False,"{1: 725, 0: 168}","{1: 803, 0: 90}",,0.525911330049261
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,6,1,[6],882,2,2,False,False,"{1: 702, 0: 180}","{1: 720, 0: 162}",,0.594017094017094
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,7,1,[7],894,2,2,False,False,"{1: 715, 0: 179}","{1: 740, 0: 154}",,0.5948783060514904
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,8,1,[8],876,2,2,False,False,"{1: 706, 0: 170}","{1: 705, 0: 171}",,0.6562489585069156
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,9,1,[9],852,2,2,False,False,"{1: 712, 0: 140}","{1: 668, 0: 184}",,0.6101123595505618
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,0,1,[0],120,2,2,False,False,"{1: 93, 0: 27}","{1: 107, 0: 13}",,0.5017921146953405
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,1,1,[1],108,2,2,False,False,"{1: 94, 0: 14}","{1: 106, 0: 2}",,0.48936170212765956
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,2,1,[2],90,2,2,False,False,"{1: 72, 0: 18}","{1: 82, 0: 8}",,0.5486111111111112
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,3,1,[3],90,2,2,False,False,"{1: 75, 0: 15}","{1: 85, 0: 5}",,0.5466666666666666
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,4,1,[4],102,2,2,False,False,"{1: 78, 0: 24}","{1: 90, 0: 12}",,0.532051282051282
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,5,1,[5],78,2,2,False,False,"{1: 58, 0: 20}","{1: 76, 0: 2}",,0.5163793103448275
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,6,1,[6],90,2,2,False,False,"{1: 71, 0: 19}","{1: 77, 0: 13}",,0.6419570051890289
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,7,1,[7],78,2,1,False,True,"{1: 59, 0: 19}",{1: 78},,0.5
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,8,1,[8],96,2,2,False,False,"{1: 78, 0: 18}","{1: 77, 0: 19}",,0.6175213675213675
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,9,1,[9],120,2,2,False,False,"{1: 102, 0: 18}","{1: 114, 0: 6}",,0.5032679738562091
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,all,0,1,[0],2051,2,2,False,False,"{1: 1719, 0: 332}","{1: 1752, 0: 299}",,0.5693603383867056
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,all,1,1,[1],1943,2,2,False,False,"{1: 1601, 0: 342}","{1: 1916, 0: 27}",,0.502213528825186
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,all,2,1,[2],1782,2,2,False,False,"{1: 1456, 0: 326}","{1: 1577, 0: 205}",,0.5703878177037687
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,all,3,1,[3],1782,2,2,False,False,"{1: 1456, 0: 326}","{1: 1476, 0: 306}",,0.5601066877907368
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,all,4,1,[4],1890,2,2,False,False,"{1: 1475, 0: 415}","{1: 1643, 0: 247}",,0.5521257913007964
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,all,5,1,[5],1673,2,2,False,False,"{1: 1362, 0: 311}","{1: 1572, 0: 101}",,0.518217251913443
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,all,6,1,[6],1782,2,2,False,False,"{1: 1419, 0: 363}","{1: 1485, 0: 297}",,0.5787045935037478
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,all,7,1,[7],1674,2,2,False,False,"{1: 1323, 0: 351}","{1: 1519, 0: 155}",,0.5459619745334031
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,all,8,1,[8],1835,2,2,False,False,"{1: 1439, 0: 396}","{1: 1482, 0: 353}",,0.5818267806627779
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,all,9,1,[9],2052,2,2,False,False,"{1: 1750, 0: 302}","{1: 1820, 0: 232}",,0.5637842951750236
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,seen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8746,2,2,False,False,"{1: 7110, 0: 1636}","{1: 8113, 0: 633}",,0.5182683743754277
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_seen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8746,2,2,False,False,"{1: 7110, 0: 1636}","{1: 7237, 0: 1509}",,0.5950134801013758
Discriminative,balanced_accuracy,test,OneStop_RC,RoberteyeWord,unseen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",972,2,2,False,False,"{1: 780, 0: 192}","{1: 892, 0: 80}",,0.5395833333333333
Discriminative,balanced_accuracy,val,OneStop_RC,SupportVectorMachineMLArgs,seen_subject_unseen_item,0,1,[0],960,2,2,False,False,"{1: 828, 0: 132}","{1: 735, 0: 225}",,0.5354084321475626
Discriminative,balanced_accuracy,val,OneStop_RC,SupportVectorMachineMLArgs,seen_subject_unseen_item,1,1,[1],960,2,2,False,False,"{1: 807, 0: 153}","{1: 647, 0: 313}",,0.558762786403285
Discriminative,balanced_accuracy,val,OneStop_RC,SupportVectorMachineMLArgs,seen_subject_unseen_item,2,1,[2],863,2,2,False,False,"{1: 724, 0: 139}","{1: 516, 0: 347}",,0.5605002186096426
Discriminative,balanced_accuracy,val,OneStop_RC,SupportVectorMachineMLArgs,seen_subject_unseen_item,3,1,[3],720,2,2,False,False,"{1: 592, 0: 128}","{1: 416, 0: 304}",,0.5615498310810811
